file,line,constant,context,purpose,classification,dataset_specific,configurable,data_derived,risk,recommended_action
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,533,60,"print(""""="""" * 60 + """"\n"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,575,1000,"print(f""""  Voxel points:     {voxel_count:,} (voxel: {voxel_size_m*1000:.0f}mm)"""")",Metric/Imperial unit conversion factor,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve authoritative unit conversion constant
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,608,3,"mins, maxs = wall.get(""""mins"""", np.zeros(3)), wall.get(""""maxs"""", np.zeros(3))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,609,2,height_m = float(maxs[2] - mins[2]),Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,712,50,"print(""""="""" * 50)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,715,50,"print(""""="""" * 50)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,190,1.0,"ax_b = np.array([tags_b.get(""""wall_axis_x"""", 1.0), tags_b.get(""""wall_axis_y"""", 0.0)], dtype=float)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,190,0.0,"ax_b = np.array([tags_b.get(""""wall_axis_x"""", 1.0), tags_b.get(""""wall_axis_y"""", 0.0)], dtype=float)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,199,2,"min_za, max_za = float(seg_a[""""mins""""][2]), float(seg_a[""""maxs""""][2])",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,200,2,"min_zb, max_zb = float(seg_b[""""mins""""][2]), float(seg_b[""""maxs""""][2])",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,203,0.25,if min_h > 0 and (overlap_z / min_h < 0.25 and overlap_z < 0.50):,Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,203,0.5,if min_h > 0 and (overlap_z / min_h < 0.25 and overlap_z < 0.50):,Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,262,1.0,"""""confidence"""": max(seg_a.get(""""confidence"""", 1.0), seg_b.get(""""confidence"""", 1.0)),",Heuristic confidence score assignment (1.0),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,304,1,"ransac_cols.append(np.tile(col, (len(pts), 1)))",Signal processing / point-cloud geometric filtering parameter,B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Externalize to detection_config or CLI parameter
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,320,1,"vert_cols.append(np.tile(col, (len(pts), 1)))",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,339,1,"wall_cols.append(np.tile(col, (len(pts), 1)))",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,372,1,"lbl = f""""Wall {idx+1} ({len_m:.1f}m)"""" if idx < 12 else None",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,395,1,"w_sub = w_pts[::max(1, len(w_pts) // 1200)]",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,397,0,"ax.scatter(w_sub[:, 0], w_sub[:, 1], w_sub[:, 2], color=c, s=6, alpha=0.8, label=lbl)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,397,1,"ax.scatter(w_sub[:, 0], w_sub[:, 1], w_sub[:, 2], color=c, s=6, alpha=0.8, label=lbl)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,397,2,"ax.scatter(w_sub[:, 0], w_sub[:, 1], w_sub[:, 2], color=c, s=6, alpha=0.8, label=lbl)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,413,1,"lbl = f""""Wall {idx+1}"""" if idx < 12 else None",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,434,8,"ax.scatter(sub[:, 0], sub[:, 1], sub[:, 2], color=""""darkturquoise"""", s=8, alpha=0.85, label=f""""Curved Structural Core ({ce.get('facet_count', 0)} facets)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,434,0.85,"ax.scatter(sub[:, 0], sub[:, 1], sub[:, 2], color=""""darkturquoise"""", s=8, alpha=0.85, label=f""""Curved Structural Core ({ce.get('facet_count', 0)} facets)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,456,1,"sub_rej = all_rej[::max(1, len(all_rej) // 2500)]",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,457,0,"ax.scatter(sub_rej[:, 0], sub_rej[:, 1], sub_rej[:, 2], color=""""crimson"""", s=6, alpha=0.6, label=f""""Rejected MEP/Non-wall ({len(rejected_planes)} surfaces)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,457,1,"ax.scatter(sub_rej[:, 0], sub_rej[:, 1], sub_rej[:, 2], color=""""crimson"""", s=6, alpha=0.6, label=f""""Rejected MEP/Non-wall ({len(rejected_planes)} surfaces)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,457,2,"ax.scatter(sub_rej[:, 0], sub_rej[:, 1], sub_rej[:, 2], color=""""crimson"""", s=6, alpha=0.6, label=f""""Rejected MEP/Non-wall ({len(rejected_planes)} surfaces)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,616,1,"print(f""""Wall {idx+1:02d}:"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,129,3,"pts = np.ascontiguousarray(pts[:, :3], dtype=np.float64)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,395,1200,"w_sub = w_pts[::max(1, len(w_pts) // 1200)]",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,396,1,"lbl = f""""Wall {idx+1}"""" if idx < 12 else None",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,433,1,"sub = c_pts[::max(1, len(c_pts) // 2000)]",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,434,0,"ax.scatter(sub[:, 0], sub[:, 1], sub[:, 2], color=""""darkturquoise"""", s=8, alpha=0.85, label=f""""Curved Structural Core ({ce.get('facet_count', 0)} facets)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,434,1,"ax.scatter(sub[:, 0], sub[:, 1], sub[:, 2], color=""""darkturquoise"""", s=8, alpha=0.85, label=f""""Curved Structural Core ({ce.get('facet_count', 0)} facets)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,434,2,"ax.scatter(sub[:, 0], sub[:, 1], sub[:, 2], color=""""darkturquoise"""", s=8, alpha=0.85, label=f""""Curved Structural Core ({ce.get('facet_count', 0)} facets)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,456,2500,"sub_rej = all_rej[::max(1, len(all_rej) // 2500)]",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,723,1024,"print(f""""File size:   {scan_file.stat().st_size / (1024*1024):.2f} MB\n"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/run_stage2_demo.py,433,2000,"sub = c_pts[::max(1, len(c_pts) // 2000)]",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo_runner.py,49,72,width = 72,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,113,0,"step(0, """"Health check"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,127,1,"step(1, """"Create session — Demo Nuclear Facility Unit 4"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,146,0,"created = exec_data.get(""""created"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,147,0,"blocked_ = exec_data.get(""""blocked"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,148,0,"pending_ = exec_data.get(""""pending_approval"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,149,0,"errors = exec_data.get(""""errors"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,152,0,if blocked_ > 0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,159,0,if pending_ > 0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,170,2,"step(2, """"Inspect safety classification"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,198,3,"step(3, """"Safety gate — approve pending SC2 elements"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,236,4,"step(4, """"Verify audit chain integrity (HMAC-SHA256)"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,242,0,"event_count = chain.get(""""event_count"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,254,5,"step(5, """"Element provenance — trace from scan to BIM"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,289,6,"step(6, """"Final session summary"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,292,0,"total_seg = summary.get(""""total_segments"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,293,0,"total_el = summary.get(""""total_elements_created"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,294,0,"total_clash = summary.get(""""total_clashes"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,295,0,"total_ncr = summary.get(""""total_ncrs"""", 0)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,81,0.4,time.sleep(0.4),Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,110,30.0,"client = httpx.Client(base_url=base_url, timeout=30.0)",Operational configuration setting,D. CONFIGURATION,FALSE,TRUE,FALSE,LOW,Move to environment variable or config file
ScanTOBIM/ScanTOBIM/demo_runner.py,175,8,"classified = [e for e in events if e.get(""""event_type"""") == """"segment_classified""""][:8]",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,123,1,sys.exit(1),Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,249,3,for link in broken_links[:3]:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,143,0,"ok(f""""Segments found   →  {session.get('segments_found', 0)}"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,181,12,"seg = (e.get(""""segment_id"""") or """""""")[:12]",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,178,14,"print(f""""  {'─' * 14} {'─' * 10} {'─' * 6}  {'─' * 20}"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,178,10,"print(f""""  {'─' * 14} {'─' * 10} {'─' * 6}  {'─' * 20}"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,178,6,"print(f""""  {'─' * 14} {'─' * 10} {'─' * 6}  {'─' * 20}"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,178,20,"print(f""""  {'─' * 14} {'─' * 10} {'─' * 6}  {'─' * 20}"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,237,12,"info(f""""GET /sessions/{session_id[:12]}...  /chain"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,331,12,"f""""  {DIM}All 6 steps completed. Session {session_id[:12]}... recorded.{RESET}\n""""",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,270,19,"ts = pe.get(""""timestamp_utc"""", """""""")[:19]",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,156,12,"f""""seg={b.get('segment_id', '?')[:12]}...  """"",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,157,55,"f""""reason={b.get('reason', '?')[:55]}...""""",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,163,12,"f""""gate={g.get('gate_id', '?')[:12]}...""""",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo_runner.py,216,12,"info(f""""Gate {gate_id[:12]}...  type={el_type}  {sc}"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,12,0,"sys.path.insert(0, str(Path(__file__).parent))",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,68,8000,"point_count=8000,",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,69,0.95,"confidence=0.95,",Heuristic confidence score assignment (0.95),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/demo.py,85,400,"point_count=400,",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,86,0.65,"confidence=0.65,",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,95,1,"shapes[s.shape.value] = shapes.get(s.shape.value, 0) + 1",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,105,1,"cats[inst.safety_category.value] = cats.get(inst.safety_category.value, 0) + 1",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,111,1,"types[inst.element_type.value] = types.get(inst.element_type.value, 0) + 1",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,95,0,"shapes[s.shape.value] = shapes.get(s.shape.value, 0) + 1",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,105,0,"cats[inst.safety_category.value] = cats.get(inst.safety_category.value, 0) + 1",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,111,0,"types[inst.element_type.value] = types.get(inst.element_type.value, 0) + 1",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,21,70,"print(f""""\n{'=' * 70}"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,23,70,"print(f""""{'=' * 70}\n"""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,58,0,"normal=Point3D(x=0, y=1, z=0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,58,1,"normal=Point3D(x=0, y=1, z=0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,59,5000,"centroid=Point3D(x=5000, y=5000, z=2000),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,59,2000,"centroid=Point3D(x=5000, y=5000, z=2000),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,61,0,"min_x=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,62,4850,"min_y=4850,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,63,0,"min_z=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,64,10000,"max_x=10000,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,65,5150,"max_y=5150,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,66,4000,"max_z=4000,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,75,0.707,"normal=Point3D(x=0.707, y=0.707, z=0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,75,0,"normal=Point3D(x=0.707, y=0.707, z=0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,76,12000,"centroid=Point3D(x=12000, y=8000, z=1700),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,76,8000,"centroid=Point3D(x=12000, y=8000, z=1700),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,76,1700,"centroid=Point3D(x=12000, y=8000, z=1700),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,78,11700,"min_x=11700,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,79,7700,"min_y=7700,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,80,0,"min_z=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,81,12300,"max_x=12300,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,82,8300,"max_y=8300,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,83,3400,"max_z=3400,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/demo.py,170,16,"print(f""""Session:          {s['session_id'][:16]}..."""")",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/demo.py,131,8,"f""""  Gate {gate.gate_id[:8]}... — {gate.element_type.value} segment {gate.segment_id[:8]}...""""",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,8,9,"//       """"Load Params""""   → binds the 9 shared parameters to element categories",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,25,7890,"public static readonly Guid PanelGuid = new(""""A1B2C3D4-E5F6-7890-ABCD-EF1234567890"""");",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,57,8766.0,"ToolTip      = """"Open the ScanToBIM Agent panel and start the HTTP bridge on port 8766."""",",Operational configuration setting,D. CONFIGURATION,FALSE,TRUE,FALSE,LOW,Move to environment variable or config file
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,60,8765,"""""The Python agent must be running on port 8765 and have REVIT_BRIDGE_URL=http://localhost:8766."""",",Operational configuration setting,D. CONFIGURATION,FALSE,TRUE,FALSE,LOW,Move to environment variable or config file
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,60,8766.0,"""""The Python agent must be running on port 8765 and have REVIT_BRIDGE_URL=http://localhost:8766."""",",Operational configuration setting,D. CONFIGURATION,FALSE,TRUE,FALSE,LOW,Move to environment variable or config file
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,70,9,"ToolTip      = """"Bind the 9 ScanToBIM shared parameters to Walls, Floors, Columns, and Pipes."""",",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,105,85,"""""Green = high confidence (≥85%), amber = medium (60–85%), red = low (<60%). """" +",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,105,60,"""""Green = high confidence (≥85%), amber = medium (60–85%), red = low (<60%). """" +",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/revit-addin/App.cs,136,8766,// Cleanly stop the HTTP bridge to free port 8766,Operational configuration setting,D. CONFIGURATION,FALSE,TRUE,FALSE,LOW,Move to environment variable or config file
ScanTOBIM/ScanTOBIM/revit-addin/UI/AgentPanelViewModel.cs,39,8766,"public string StatusText  => IsRunning ? """"● CONNECTED  port:8766"""" : """"○  OFFLINE"""";",Operational configuration setting,D. CONFIGURATION,FALSE,TRUE,FALSE,LOW,Move to environment variable or config file
ScanTOBIM/ScanTOBIM/revit-addin/UI/AgentPanelViewModel.cs,87,0,"Logs.Insert(0, msg);",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
